,x,y
0,0.0,3.219829059829059896773945
1,0.0,3.217094017094017161579384
2,0.0,3.214358974358974426384824
3,0.0,3.211623931623931691190263
4,0.0,3.208888888888888955995703
5,0.0,3.206153846153846220801142
6,0.0,3.203418803418803485606582
7,0.0,3.200683760683760750412022
8,0.0,3.197948717948718015217461
9,0.0,3.195213675213675280022901
10,0.0,3.19247863247863254482834
11,0.0,3.18974358974358980963378
12,0.0,3.18700854700854707443922
13,0.0,3.184273504273504339244659
14,0.0,3.181538461538461604050099
15,0.0,3.178803418803418868855538
16,0.0,3.176068376068376133660978
17,0.0,3.173333333333333398466417
18,0.0,3.170598290598290663271857
19,0.02551521099116781157998037,3.170598290598290663271857
20,0.0,3.167863247863247928077297
21,0.02551521099116781157998037,3.167863247863247928077297
22,0.0,3.165128205128205192882736
23,0.02551521099116781157998037,3.165128205128205192882736
24,0.0,3.162393162393162457688176
25,0.02551521099116781157998037,3.162393162393162457688176
26,0.0,3.159658119658119722493615
27,0.02551521099116781157998037,3.159658119658119722493615
28,0.0,3.156923076923076987299055
29,0.0,3.154188034188034252104495
30,0.02551521099116781157998037,3.154188034188034252104495
31,0.0,3.151452991452991516909934
32,0.02551521099116781157998037,3.151452991452991516909934
33,0.0,3.148717948717948781715374
34,0.02551521099116781157998037,3.148717948717948781715374
35,0.0,3.145982905982906046520813
36,0.02551521099116781157998037,3.145982905982906046520813
37,0.0,3.143247863247863311326253
38,0.02551521099116781157998037,3.143247863247863311326253
39,0.0,3.140512820512820576131692
40,0.02551521099116781157998037,3.140512820512820576131692
41,0.0,3.137777777777777840937132
42,0.02551521099116781157998037,3.137777777777777840937132
43,0.05103042198233562315996075,3.137777777777777840937132
44,0.0,3.135042735042735105742572
45,0.02551521099116781157998037,3.135042735042735105742572
46,0.05103042198233562315996075,3.135042735042735105742572
47,0.0,3.132307692307692370548011
48,0.02551521099116781157998037,3.132307692307692370548011
49,0.05103042198233562315996075,3.132307692307692370548011
50,0.07654563297350343473994112,3.132307692307692370548011
51,0.02551521099116781157998037,3.129572649572649635353451
52,0.05103042198233562315996075,3.129572649572649635353451
53,0.07654563297350343473994112,3.129572649572649635353451
54,0.02551521099116781157998037,3.12683760683760690015889
55,0.05103042198233562315996075,3.12683760683760690015889
56,0.07654563297350343473994112,3.12683760683760690015889
57,0.1020608439646712463199215,3.12683760683760690015889
58,0.02551521099116781157998037,3.12410256410256416496433
59,0.05103042198233562315996075,3.12410256410256416496433
60,0.07654563297350343473994112,3.12410256410256416496433
61,0.1020608439646712463199215,3.12410256410256416496433
62,0.05103042198233562315996075,3.12136752136752142976977
63,0.07654563297350343473994112,3.12136752136752142976977
64,0.1020608439646712463199215,3.12136752136752142976977
65,0.1275760549558390578999019,3.12136752136752142976977
66,0.05103042198233562315996075,3.118632478632478694575209
67,0.07654563297350343473994112,3.118632478632478694575209
68,0.1020608439646712463199215,3.118632478632478694575209
69,0.1275760549558390578999019,3.118632478632478694575209
70,0.05103042198233562315996075,3.115897435897435959380649
71,0.07654563297350343473994112,3.115897435897435959380649
72,0.1020608439646712463199215,3.115897435897435959380649
73,0.1275760549558390578999019,3.115897435897435959380649
74,0.07654563297350343473994112,3.113162393162393224186088
75,0.1020608439646712463199215,3.113162393162393224186088
76,0.1275760549558390578999019,3.113162393162393224186088
77,0.07654563297350343473994112,3.110427350427350488991528
78,0.1020608439646712463199215,3.110427350427350488991528
79,0.1275760549558390578999019,3.110427350427350488991528
80,0.1530912659470068694798822,3.110427350427350488991528
81,0.1020608439646712463199215,3.107692307692307753796968
82,0.1275760549558390578999019,3.107692307692307753796968
83,0.1530912659470068694798822,3.107692307692307753796968
84,0.1020608439646712463199215,3.104957264957265018602407
85,0.1275760549558390578999019,3.104957264957265018602407
86,0.1530912659470068694798822,3.104957264957265018602407
87,0.1786064769381746810598626,3.104957264957265018602407
88,0.1275760549558390578999019,3.102222222222222283407847
89,0.1530912659470068694798822,3.102222222222222283407847
90,0.1786064769381746810598626,3.102222222222222283407847
91,0.1275760549558390578999019,3.099487179487179548213286
92,0.1530912659470068694798822,3.099487179487179548213286
93,0.1786064769381746810598626,3.099487179487179548213286
94,0.1530912659470068694798822,3.096752136752136813018726
95,0.1786064769381746810598626,3.096752136752136813018726
96,0.1530912659470068694798822,3.094017094017094077824165
97,0.1786064769381746810598626,3.094017094017094077824165
98,0.204121687929342492639843,3.094017094017094077824165
99,0.1786064769381746810598626,3.091282051282051342629605
100,0.204121687929342492639843,3.091282051282051342629605
101,0.1786064769381746810598626,3.088547008547008607435045
102,0.204121687929342492639843,3.088547008547008607435045
103,0.2296368989205103042198234,3.088547008547008607435045
104,0.204121687929342492639843,3.085811965811965872240484
105,0.2296368989205103042198234,3.085811965811965872240484
106,0.2551521099116781157998037,3.085811965811965872240484
107,0.204121687929342492639843,3.083076923076923137045924
108,0.2296368989205103042198234,3.083076923076923137045924
109,0.2551521099116781157998037,3.083076923076923137045924
110,0.2806673209028459273797841,3.083076923076923137045924
111,0.204121687929342492639843,3.080341880341880401851363
112,0.2296368989205103042198234,3.080341880341880401851363
113,0.2551521099116781157998037,3.080341880341880401851363
114,0.2806673209028459273797841,3.080341880341880401851363
115,0.2296368989205103042198234,3.077606837606837666656803
116,0.2551521099116781157998037,3.077606837606837666656803
117,0.2806673209028459273797841,3.077606837606837666656803
118,0.3061825318940137389597645,3.077606837606837666656803
119,0.2296368989205103042198234,3.074871794871794931462243
120,0.2551521099116781157998037,3.074871794871794931462243
121,0.2806673209028459273797841,3.074871794871794931462243
122,0.3061825318940137389597645,3.074871794871794931462243
123,0.2551521099116781157998037,3.072136752136752196267682
124,0.2806673209028459273797841,3.072136752136752196267682
125,0.3061825318940137389597645,3.072136752136752196267682
126,0.3316977428851815505397448,3.072136752136752196267682
127,0.3572129538763493621197252,3.072136752136752196267682
128,0.2551521099116781157998037,3.069401709401709461073122
129,0.2806673209028459273797841,3.069401709401709461073122
130,0.3061825318940137389597645,3.069401709401709461073122
131,0.3316977428851815505397448,3.069401709401709461073122
132,0.3572129538763493621197252,3.069401709401709461073122
133,0.3827281648675171736997056,3.069401709401709461073122
134,0.2806673209028459273797841,3.066666666666666725878561
135,0.3061825318940137389597645,3.066666666666666725878561
136,0.3316977428851815505397448,3.066666666666666725878561
137,0.3572129538763493621197252,3.066666666666666725878561
138,0.3827281648675171736997056,3.066666666666666725878561
139,0.408243375858684985279686,3.066666666666666725878561
140,0.3061825318940137389597645,3.063931623931623990684001
141,0.3316977428851815505397448,3.063931623931623990684001
142,0.3572129538763493621197252,3.063931623931623990684001
143,0.3827281648675171736997056,3.063931623931623990684001
144,0.408243375858684985279686,3.063931623931623990684001
145,0.4337585868498527968596663,3.063931623931623990684001
146,0.3572129538763493621197252,3.06119658119658125548944
147,0.3827281648675171736997056,3.06119658119658125548944
148,0.408243375858684985279686,3.06119658119658125548944
149,0.4337585868498527968596663,3.06119658119658125548944
150,0.4592737978410206084396467,3.06119658119658125548944
151,0.3827281648675171736997056,3.05846153846153852029488
152,0.408243375858684985279686,3.05846153846153852029488
153,0.4337585868498527968596663,3.05846153846153852029488
154,0.4592737978410206084396467,3.05846153846153852029488
155,0.4847890088321884200196271,3.05846153846153852029488
156,0.408243375858684985279686,3.05572649572649578510032
157,0.4337585868498527968596663,3.05572649572649578510032
158,0.4592737978410206084396467,3.05572649572649578510032
159,0.4847890088321884200196271,3.05572649572649578510032
160,0.5103042198233562315996075,3.05572649572649578510032
161,0.5358194308145240431795878,3.05572649572649578510032
162,0.4337585868498527968596663,3.052991452991453049905759
163,0.4592737978410206084396467,3.052991452991453049905759
164,0.4847890088321884200196271,3.052991452991453049905759
165,0.5103042198233562315996075,3.052991452991453049905759
166,0.5358194308145240431795878,3.052991452991453049905759
167,0.5613346418056918547595682,3.052991452991453049905759
168,0.4592737978410206084396467,3.050256410256410314711199
169,0.4847890088321884200196271,3.050256410256410314711199
